"Angelique Kerber","Lucia Bronzetti",LH,RH,0,0,0,0,0,0,2024-01-30,Linz,1,1,99,6,2,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,/home/sports/hdd2/huangfy/charting/20240130-W-Linz-R32-Angelique_Kerber-Lucia_Bronzetti.html,1st serve down the T
"Lucia Bronzetti","Angelique Kerber",RH,LH,0,0,0,0,0,0,2024-01-30,Linz,3,2,22,2,2,1,2,99,2,7,7,1,1,99,6,2,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,/home/sports/hdd2/huangfy/charting/20240130-W-Linz-R32-Angelique_Kerber-Lucia_Bronzetti.html, backhand return down the middle (shallow)
"Angelique Kerber","Lucia Bronzetti",LH,RH,0,0,0,0,0,0,2024-01-30,Linz,4,2,1,10,1,99,2,99,2,4,1,3,2,22,2,2,1,2,99,2,7,7,1,1,99,6,2,99,2,99,2,7,7,/home/sports/hdd2/huangfy/charting/20240130-W-Linz-R32-Angelique_Kerber-Lucia_Bronzetti.html, forehand inside-out (net),  unforced error
"Angelique Kerber","Lucia Bronzetti",LH,RH,0,1,0,0,0,0,2024-01-30,Linz,1,3,99,4,3,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,/home/sports/hdd2/huangfy/charting/20240130-W-Linz-R32-Angelique_Kerber-Lucia_Bronzetti.html,1st serve wide
"Lucia Bronzetti","Angelique Kerber",RH,LH,1,0,0,0,0,0,2024-01-30,Linz,3,3,22,2,2,2,2,99,2,7,7,1,3,99,4,3,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,/home/sports/hdd2/huangfy/charting/20240130-W-Linz-R32-Angelique_Kerber-Lucia_Bronzetti.html, backhand return down the middle (deep)
"Angelique Kerber","Lucia Bronzetti",LH,RH,0,1,0,0,0,0,2024-01-30,Linz,4,2,22,7,1,99,2,99,2,7,7,3,3,22,2,2,2,2,99,2,7,7,1,3,99,4,3,99,2,99,2,7,7,/home/sports/hdd2/huangfy/charting/20240130-W-Linz-R32-Angelique_Kerber-Lucia_Bronzetti.html, backhand crosscourt
"Lucia Bronzetti","Angelique Kerber",RH,LH,1,0,0,0,0,0,2024-01-30,Linz,4,1,1,7,1,99,2,99,2,7,7,4,2,22,7,1,99,2,99,2,7,7,3,3,22,2,2,2,2,99,2,7,7,/home/sports/hdd2/huangfy/charting/20240130-W-Linz-R32-Angelique_Kerber-Lucia_Bronzetti.html, forehand crosscourt
"Angelique Kerber","Lucia Bronzetti",LH,RH,0,1,0,0,0,0,2024-01-30,Linz,4,1,22,7,1,99,2,99,2,7,7,4,1,1,7,1,99,2,99,2,7,7,4,2,22,7,1,99,2,99,2,7,7,/home/sports/hdd2/huangfy/charting/20240130-W-Linz-R32-Angelique_Kerber-Lucia_Bronzetti.html, backhand crosscourt
"Lucia Bronzetti","Angelique Kerber",RH,LH,1,0,0,0,0,0,2024-01-30,Linz,4,1,1,7,1,99,2,99,2,7,7,4,1,22,7,1,99,2,99,2,7,7,4,1,1,7,1,99,2,99,2,7,7,/home/sports/hdd2/huangfy/charting/20240130-W-Linz-R32-Angelique_Kerber-Lucia_Bronzetti.html, forehand crosscourt
"Angelique Kerber","Lucia Bronzetti",LH,RH,0,1,0,0,0,0,2024-01-30,Linz,4,1,22,7,1,99,2,99,2,7,7,4,1,1,7,1,99,2,99,2,7,7,4,1,22,7,1,99,2,99,2,7,7,/home/sports/hdd2/huangfy/charting/20240130-W-Linz-R32-Angelique_Kerber-Lucia_Bronzetti.html, backhand crosscourt
"Lucia Bronzetti","Angelique Kerber",RH,LH,1,0,0,0,0,0,2024-01-30,Linz,4,1,1,2,2,99,2,99,2,7,7,4,1,22,7,1,99,2,99,2,7,7,4,1,1,7,1,99,2,99,2,7,7,/home/sports/hdd2/huangfy/charting/20240130-W-Linz-R32-Angelique_Kerber-Lucia_Bronzetti.html, forehand down the middle
"Angelique Kerber","Lucia Bronzetti",LH,RH,0,1,0,0,0,0,2024-01-30,Linz,4,2,1,7,3,99,2,99,2,7,7,4,1,1,2,2,99,2,99,2,7,7,4,1,22,7,1,99,2,99,2,7,7,/home/sports/hdd2/huangfy/charting/20240130-W-Linz-R32-Angelique_Kerber-Lucia_Bronzetti.html, forehand crosscourt
